id_reference;fournisseur;indice_client;autonomie_matiere;autonomie_quincaillerie;quantite_FAI;type_cycle;cycle_fil_rouge_1ere_commande;cycle_fil_rouge_recommande;NRC_fil_rouge_total;RC_fil_rouge;cycle_standard_1ere_commande;cycle_standard_recommande;NRC_standard_total;RC_standard;devise;date_affectation
35920;fournisseur_2;A00;TRUE;FALSE;4;Speedshop;25;20;0,127083167;0,021215249;0,001055718;0,000938416;0,113039765;0,015155425;devise_1;04/08/2016
35920;fournisseur_2;A00;TRUE;FALSE;4;Standard;25;20;0,127083167;0,021215249;0,001055718;0,000938416;0,113039765;0,015155425;devise_1;04/08/2016
18327;fournisseur_18;-;FALSE;FALSE;2;Speedshop;-;-;;;;;;;devise_2;22/01/2014
15187;fournisseur_19;B00;FALSE;FALSE;2;Speedshop;25;25;0,10144851;0,030462029;0,001056755;0,001056755;0,10144851;0,030462029;devise_2;28/04/2014
15187;fournisseur_20;B00;FALSE;FALSE;2;Speedshop;30;30;0,126165261;0,017410497;0,000452895;0,000452895;0,126165261;0,017410497;devise_2;18/04/2014
29598;fournisseur_12;A02;TRUE;FALSE;5;Standard;60;70;0,113223783;0,026947163;0,00120772;0,001358685;0,095107978;0,016819464;devise_2;22/04/2016
31779;fournisseur_12;A00;TRUE;FALSE;5;Standard;60;70;0,113223783;0,026947163;0,00120772;0,001358685;0,095107978;0,016819464;devise_2;10/05/2016
18260;fournisseur_12;-;FALSE;FALSE;5;Speedshop;-;-;;;;;;;devise_2;22/01/2014
16015;fournisseur_12;A00;FALSE;FALSE;2;Speedshop;25;30;0,143416792;0,064020501;0,00090579;0,001056755;0,143416792;0,021735192;devise_2;26/03/2014
19885;fournisseur_12;A00;FALSE;FALSE;3;Speedshop;50;-;0,030193009;0,064020501;0,00090579;;0,030193009;0,021735192;devise_2;05/08/2014
18261;fournisseur_12;-;FALSE;FALSE;5;Speedshop;-;-;;;;;;;devise_2;22/01/2014
16091;fournisseur_12;A00;FALSE;FALSE;5;Speedshop;25;30;0,143416792;0,08180207;0,00090579;0,001056755;0,143416792;0,039516761;devise_2;28/03/2014
29599;fournisseur_12;A01;TRUE;FALSE;5;Standard;60;70;0,113223783;0,024582751;0,00120772;0,001358685;0,095107978;0,015378696;devise_2;29/04/2016
31282;fournisseur_12;A00;TRUE;FALSE;5;Speedshop;60;70;0,113223783;0,024582751;0,00120772;0,001358685;0,095107978;0,015378696;devise_2;18/05/2016
19284;fournisseur_12;A00;FALSE;FALSE;2;Speedshop;55;30;0,088959926;0,061489046;0,00150965;0,001056755;0,088959926;0,01920381;devise_2;03/01/2014
29600;fournisseur_12;A01;TRUE;FALSE;5;Standard;60;70;0,113223783;0,017822286;0,00120772;0,001358685;0,095107978;0,010930743;devise_2;21/03/2016
29703;fournisseur_12;A01;TRUE;FALSE;5;Standard;60;70;0,113223783;0,017822286;0,00120772;0,001358685;0,095107978;0,010930743;devise_2;14/04/2016
15078;fournisseur_12;B00;FALSE;FALSE;5;Standard;35;35;0,05441535;0,017463769;0,000920887;0,001056755;0,05441535;0,012768774;devise_2;29/04/2014
15078;fournisseur_11;A00;FALSE;FALSE;5;-;-;-;;;;;;;devise_2;00/01/1900
15079;fournisseur_12;B00;FALSE;FALSE;5;Standard;35;35;0,05441535;0,017463769;0,000920887;0,001056755;0,05441535;0,012768774;devise_2;06/05/2014
15079;fournisseur_11;B00;FALSE;FALSE;5;-;-;-;;;;;;;devise_2;00/01/1900
21456;fournisseur_12;A00;TRUE;FALSE;5;Speedshop;25;45;0,016606155;0,006034979;0,000679343;0,000754825;0,009057903;0,003174191;devise_2;13/05/2015
21457;fournisseur_12;A00;TRUE;FALSE;5;Speedshop;25;45;0,016606155;0,006034979;0,000679343;0,000754825;0,009057903;0,003174191;devise_2;13/05/2015
27950;fournisseur_13;A00;TRUE;FALSE;5;Standard;70;50;0,039648094;0,003078916;0,001876833;0,001407625;0,019824047;0,001390484;devise_1;21/01/2016
27950;fournisseur_13;A00;TRUE;FALSE;5;Standard;37;25;0,039648094;0,003078916;0,001102639;0,000821114;0,017853372;0,001367023;devise_1;03/05/2016
27951;fournisseur_13;A00;TRUE;FALSE;5;Standard;70;50;0,039648094;0,003078916;0,001876833;0,001407625;0,019824047;0,001390484;devise_1;21/01/2016
27951;fournisseur_13;A00;TRUE;FALSE;5;Standard;37;25;0,039648094;0,003078916;0,001102639;0,000821114;0,017853372;0,001367023;devise_1;03/05/2016
15432;fournisseur_9;A00;FALSE;FALSE;5;Speedshop;20;-;0,009714601;0,017206052;0,000754825;;0,009714601;0,011470777;devise_2;21/02/2014
17244;fournisseur_9;A00;FALSE;FALSE;5;Speedshop;25;20;0,002103245;0,013220009;0,00060386;0,000528378;0,001402163;0,008813339;devise_2;05/08/2014
26239;fournisseur_12;A00;TRUE;FALSE;5;Standard;55;60;0,055857066;0,009999976;0,000981273;0,001056755;0,048308814;0,00775824;devise_2;05/02/2016
19191;fournisseur_9;A00;FALSE;FALSE;5;Speedshop;50;50;0,021857927;0,025196519;0,00030193;0,00030193;0,014571901;0,016797729;devise_2;10/02/2014
15143;fournisseur_17;B00;FALSE;FALSE;5;Speedshop;30;25;0,093409621;0,032625961;0,000679343;0,00060386;0,074727697;0,024699391;devise_2;00/01/1900
15056;fournisseur_2;C00;FALSE;FALSE;4;Speedshop;25;20;0,004076056;0,040691118;0,000679343;0,00060386;0,004076056;0,031402239;devise_2;23/10/2014
16234;fournisseur_11;A00;FALSE;FALSE;185;Speedshop;28;30;0,023309003;0,000645255;0,000528378;0,000528378;0,015534303;0,000366845;devise_2;25/04/2014
16235;fournisseur_11;A00;FALSE;FALSE;235;Speedshop;28;30;0,023309003;0,000643141;0,000528378;0,000528378;0,015534303;0,000365788;devise_2;25/04/2014
18281;fournisseur_9;-;FALSE;FALSE;0;-;-;-;;;;;;;devise_2;04/12/2013
15755;fournisseur_9;A00;FALSE;FALSE;2;Speedshop;40;40;0,030193009;0,074459583;0,000754825;0,000754825;0,024154407;0,051241914;devise_2;24/01/2014
23916;fournisseur_2;A00;TRUE;FALSE;6;Standard;25;20;0,113000821;0,021215249;0,001055718;0,000938416;0,098958827;0,015155425;devise_1;08/10/2015
24348;fournisseur_2;A00;TRUE;FALSE;4;Standard;25;20;0,113000821;0,021215249;0,001055718;0,000938416;0,098958827;0,015155425;devise_1;15/12/2015
35016;fournisseur_2;A00;TRUE;FALSE;4;Speedshop;25;20;0,024398827;0,021215249;0,001055718;0,000938416;0,018768328;0,015155425;devise_1;13/07/2016
18958;fournisseur_2;A00;TRUE;FALSE;5;Speedshop;25;20;0,009963693;0,006530446;0,000679343;0,00060386;0,009057903;0,004831636;devise_2;05/05/2015
23016;fournisseur_16;A00;TRUE;TRUE;2;Speedshop;15;14;0,001939398;0,003554049;0,000452895;0,000437799;0,001939398;0,002369396;devise_2;26/06/2015
23018;fournisseur_16;A00;TRUE;TRUE;2;Speedshop;15;14;0,001939398;0,003554049;0,000452895;0,000437799;0,001939398;0,002369396;devise_2;26/06/2015
26821;fournisseur_16;A00;TRUE;FALSE;1;Speedshop;24;;0,004242118;0,015558457;0,000679343;0;0,004242118;0,009138669;devise_2;22/12/2015
28821;fournisseur_16;A00;TRUE;FALSE;1;Speedshop;24;24;0,003140073;0,014543972;0,000679343;0,000679343;0,003140073;0,014543972;devise_2;16/02/2016
26029;fournisseur_16;A00;TRUE;TRUE;6;Speedshop;17;;0,002898529;0,001622572;0,000664246;0;0,002898529;0,00117013;devise_2;16/11/2015
19430;fournisseur_9;A00;FALSE;FALSE;0;-;-;-;;;;;;;devise_2;04/12/2013
15088;fournisseur_9;B00;FALSE;FALSE;4;Speedshop;40;40;0,030193009;0,074459583;0,000754825;0,000754825;0,024154407;0,051241914;devise_2;09/04/2014
15088;fournisseur_20;B00;FALSE;FALSE;4;Speedshop;30;30;0,126165261;0,018536847;0,000452895;0,000452895;0,126165261;0,018536847;devise_2;18/04/2014
23920;fournisseur_2;A00;TRUE;FALSE;6;Standard;25;20;0,113006921;0,021215249;0,001055718;0,000938416;0,098963519;0,015155425;devise_1;08/10/2015
28512;fournisseur_2;A00;TRUE;FALSE;4;Standard;25;20;0,113006921;0,021215249;0,001055718;0,000938416;0,098963519;0,015155425;devise_1;17/02/2016
35017;fournisseur_2;A00;TRUE;FALSE;4;Speedshop;25;20;0,012199413;0,021215249;0,001055718;0,000938416;0,009384164;0,015155425;devise_1;13/07/2016
15606;fournisseur_12;A00;FALSE;FALSE;2;Speedshop;55;30;0,128320287;0,067661174;0,00150965;0,001056755;0,128320287;0,025375865;devise_2;06/12/2013
16656;fournisseur_18;A00;FALSE;FALSE;2;Speedshop;35;35;0,052837765;0,035657943;0,000754825;0,000754825;0,052837765;0,035657943;devise_2;16/06/2014
24868;fournisseur_2;A01;TRUE;FALSE;6;Standard;25;20;0,113000821;0,021215249;0,001055718;0,000938416;0,098958827;0,015155425;devise_1;08/10/2015
25465;fournisseur_2;A00;TRUE;FALSE;4;Standard;25;20;0,113000821;0,021215249;0,001055718;0,000938416;0,098958827;0,015155425;devise_1;11/12/2015
35018;fournisseur_2;A00;TRUE;FALSE;4;Speedshop;25;20;0,024398827;0,021215249;0,001055718;0,000938416;0,018768328;0,015155425;devise_1;18/07/2016
18270;fournisseur_21;A00;FALSE;FALSE;0;-;-;-;;;;;;;devise_2;19/11/2013
19139;fournisseur_21;C00;FALSE;FALSE;2;Speedshop;30;30;;;0,000769922;0,000769922;;;devise_2;27/01/2014
15049;fournisseur_21;C00;FALSE;FALSE;2;Speedshop;30;30;;;0,000769922;0,000769922;;;devise_2;14/05/2014
15496;fournisseur_21;-;FALSE;FALSE;0;-;-;-;;;;;;;devise_2;27/11/2013
19487;fournisseur_21;A00;FALSE;FALSE;2;Speedshop;30;30;;;0,000769922;0,000769922;;;devise_2;27/01/2014
15050;fournisseur_21;C00;FALSE;FALSE;2;Speedshop;30;30;;;0,000769922;0,000769922;;;devise_2;14/05/2014
15515;fournisseur_21;A00;FALSE;FALSE;2;Standard;30;30;;;0,000769922;0,000769922;;;devise_2;27/11/2013
15853;fournisseur_21;A00;FALSE;FALSE;8;Standard;30;30;;;0,000769922;0,000769922;;;devise_2;21/02/2014
15516;fournisseur_21;A00;FALSE;FALSE;2;Standard;30;30;;;0,000769922;0,000769922;;;devise_2;27/11/2013
15937;fournisseur_21;A00;FALSE;FALSE;8;Speedshop;30;30;;;0,000769922;0,000769922;;;devise_2;06/03/2014
15908;fournisseur_21;A00;FALSE;FALSE;2;Speedshop;30;30;;;0,000769922;0,000769922;;;devise_2;26/02/2014
15227;fournisseur_21;B00;FALSE;FALSE;2;Speedshop;10;10;;;0,000543474;0,000543474;;;devise_2;15/05/2014
15602;fournisseur_12;A00;FALSE;FALSE;5;Speedshop;35;35;0,043945924;0,007013232;0,000920887;0,001056755;0,043945924;0,002318219;devise_2;21/11/2013
15603;fournisseur_12;A00;FALSE;FALSE;5;Speedshop;35;35;0,043945924;0,007013232;0,000920887;0,001056755;0,043945924;0,002318219;devise_2;21/11/2013
31711;fournisseur_12;A00;TRUE;FALSE;15;Standard;50;55;0,035854198;0,001622769;0,00090579;0,000981273;0,024057789;0,000985558;devise_2;10/05/2016
31712;fournisseur_12;A00;TRUE;FALSE;15;Standard;50;55;0,035854198;0,001622769;0,00090579;0,000981273;0,024057789;0,000985558;devise_2;10/05/2016
15169;fournisseur_12;B00;FALSE;FALSE;5;Speedshop;35;35;0,060491693;0,007851692;0,000920887;0,001056755;0,060491693;0,003156679;devise_2;27/11/2013
25614;fournisseur_12;A00;TRUE;FALSE;5;Standard;55;60;0,035476785;0,001224934;0,000981273;0,001056755;0,027928533;0,000902961;devise_2;16/12/2015
19326;fournisseur_12;A00;FALSE;FALSE;5;Standard;35;35;0,034019973;0,007851843;0,000920887;0,001056755;0,034019973;0,00315683;devise_2;20/05/2014
15807;fournisseur_12;A00;FALSE;FALSE;5;Speedshop;35;35;0,034019973;0,007843389;0,000920887;0,001056755;0,034019973;0,003148376;devise_2;05/02/2014
25615;fournisseur_12;A00;TRUE;FALSE;5;Standard;55;60;0,035476785;0,00122039;0,000981273;0,001056755;0,027928533;0,000899175;devise_2;16/12/2015
15634;fournisseur_12;A00;FALSE;FALSE;5;Speedshop;36;36;0,034019973;0,007737411;0,000920887;0,001056755;0,034019973;0,003042399;devise_2;15/11/2013
15808;fournisseur_12;A00;FALSE;FALSE;5;Speedshop;35;35;0,034019973;0,007724428;0,000920887;0,001056755;0,034019973;0,003029416;devise_2;05/02/2014
25616;fournisseur_12;A00;TRUE;FALSE;5;Standard;55;60;0,035476785;0,001044591;0,000981273;0,001056755;0,027928533;0,000765151;devise_2;16/12/2015
18282;fournisseur_9;-;FALSE;FALSE;0;-;-;-;;;;;;;devise_2;04/12/2013
15756;fournisseur_9;A00;FALSE;FALSE;2;Speedshop;40;40;0,030193009;0,074459583;0,000754825;0,00060386;0,024154407;0,051241914;devise_2;28/01/2014
18283;fournisseur_9;-;FALSE;FALSE;0;-;-;-;;;;;;;devise_2;04/12/2013
15757;fournisseur_9;A00;FALSE;FALSE;2;Speedshop;40;40;0,030193009;0,074459583;0,000754825;0,00060386;0,024154407;0,051241914;devise_2;28/01/2014
23202;fournisseur_2;A00;TRUE;FALSE;6;Standard;25;20;0,113006921;0,021215249;0,001055718;0,000938416;0,098963519;0,015155425;devise_1;08/10/2015
23697;fournisseur_2;A00;TRUE;FALSE;4;Standard;25;20;0,113006921;0,021215249;0,001055718;0,000938416;0,098963519;0,015155425;devise_1;15/12/2015
35923;fournisseur_2;A00;TRUE;FALSE;4;Speedshop;25;20;0,127083167;0,021215249;0,001055718;0,000938416;0,113039765;0,015155425;devise_1;04/08/2016
35923;fournisseur_2;A00;TRUE;FALSE;4;Standard;25;20;0,127083167;0,021215249;0,001055718;0,000938416;0,113039765;0,015155425;devise_1;04/08/2016
18288;fournisseur_9;-;FALSE;FALSE;0;-;-;-;;;;;;;devise_2;04/12/2013
15089;fournisseur_9;B00;FALSE;FALSE;2;Speedshop;40;40;0,030193009;0,074459583;0,000754825;0,000754825;0,024154407;0,051241914;devise_2;09/04/2014
23208;fournisseur_2;A01;TRUE;FALSE;6;Standard;25;20;0,113006921;0,021215249;0,001055718;0,000938416;0,098963519;0,015155425;devise_1;08/10/2015
23698;fournisseur_2;A00;TRUE;FALSE;4;Standard;25;20;0,113006921;0,021215249;0,001055718;0,000938416;0,098963519;0,015155425;devise_1;15/12/2015
35924;fournisseur_2;A00;TRUE;FALSE;4;Speedshop;25;20;0,127083167;0,021215249;0,001055718;0,000938416;0,113039765;0,015155425;devise_1;04/08/2016
35924;fournisseur_2;A00;TRUE;FALSE;4;Standard;25;20;0,127083167;0,021215249;0,001055718;0,000938416;0,113039765;0,015155425;devise_1;04/08/2016
15157;fournisseur_12;B00;FALSE;FALSE;2;Speedshop;55;30;0,128320287;0,070921113;0,00150965;0,001056755;0,128320287;0,028635804;devise_2;12/12/2013
24869;fournisseur_2;A01;TRUE;FALSE;6;Standard;25;20;0,117672962;0,021215249;0,001055718;0,000938416;0,102552727;0,015155425;devise_1;08/10/2015
28973;fournisseur_2;A00;TRUE;FALSE;4;Standard;25;20;0,117672962;0,021215249;0,001055718;0,000938416;0,102552727;0,015155425;devise_1;11/03/2016
35021;fournisseur_2;A00;TRUE;FALSE;4;Speedshop;25;20;0,012199413;0,021215249;0,001055718;0,000938416;0,009384164;0,015155425;devise_1;18/07/2016
19365;fournisseur_12;A00;FALSE;FALSE;2;Standard;30;30;0,019670745;0,009064394;0,000528378;0,000679343;0,019670745;0,004354285;devise_2;13/12/2013
15567;fournisseur_12;A00;FALSE;FALSE;2;Standard;36;36;0,019670745;0,004354285;0,000528378;0,000679343;0,019670745;0,004354285;devise_2;13/12/2013
28974;fournisseur_12;A00;TRUE;FALSE;5;Standard;55;60;0,031491308;0,00109599;0,000981273;0,001056755;0,020923755;0,000610031;devise_2;26/02/2016
28975;fournisseur_12;A00;TRUE;FALSE;5;Standard;55;60;0,031491308;0,00109599;0,000981273;0,001056755;0,020923755;0,000610031;devise_2;26/02/2016
15583;fournisseur_12;A00;FALSE;FALSE;2;Speedshop;26;26;0,019670745;0,004316544;0,000528378;0,000679343;0,019670745;0,004316544;devise_2;15/11/2013
15584;fournisseur_12;A00;FALSE;FALSE;4;Speedshop;26;26;0,019670745;0,004316544;0,000528378;0,000679343;0,019670745;0,004316544;devise_2;15/11/2013
25024;fournisseur_12;A00;TRUE;FALSE;5;Standard;55;60;0,031491308;0,001351849;0,000981273;0,001056755;0,020923755;0,000744473;devise_2;28/10/2015
25025;fournisseur_12;A00;TRUE;FALSE;5;Standard;55;60;0,031491308;0,001351849;0,000981273;0,001056755;0,020923755;0,000744473;devise_2;28/10/2015
15585;fournisseur_12;A00;FALSE;FALSE;2;Standard;36;36;0,019670745;0,004267016;0,000528378;0,000679343;0,019670745;0,004272462;devise_2;15/11/2013
15554;fournisseur_12;A00;FALSE;FALSE;2;Speedshop;26;26;0,019670745;0,004272764;0,000528378;0,000679343;0,019670745;0,004278198;devise_2;08/11/2013
25811;fournisseur_12;A00;TRUE;FALSE;5;Standard;55;60;0,032246133;0,001285314;0,000981273;0,001056755;0,020923755;0,00071124;devise_2;06/11/2015
25812;fournisseur_12;A00;TRUE;FALSE;5;Standard;55;60;0,032246133;0,001285314;0,000981273;0,001056755;0,020923755;0,00071124;devise_2;06/11/2015
15568;fournisseur_12;A00;FALSE;FALSE;2;Speedshop;26;26;0,019670745;0,004272764;0,000528378;0,000679343;0,019670745;0,004278198;devise_2;08/11/2013
15569;fournisseur_12;A00;FALSE;FALSE;2;Speedshop;26;26;0,019670745;0,004279135;0,000528378;0,000679343;0,019670745;0,004284539;devise_2;13/11/2013
24856;fournisseur_12;A00;TRUE;FALSE;5;Standard;55;60;0,036050453;0,001352259;0,000981273;0,001056755;0,024728074;0,000744815;devise_2;28/10/2015
24857;fournisseur_12;A00;TRUE;FALSE;5;Standard;55;60;0,036050453;0,001352259;0,000981273;0,001056755;0,024728074;0,000744815;devise_2;28/10/2015
19127;fournisseur_12;C00;FALSE;FALSE;2;Speedshop;26;26;0,019670745;0,004267373;0,000528378;0,000679343;0,019670745;0,004272764;devise_2;13/11/2013
19128;fournisseur_12;C00;FALSE;FALSE;2;Speedshop;26;26;0,019670745;0,004253591;0,000528378;0,000679343;0,019670745;0,004295559;devise_2;15/11/2013
25345;fournisseur_12;A00;TRUE;FALSE;5;Standard;55;60;0,031491308;0,000944323;0,000981273;0,001056755;0,020923755;0,000524047;devise_2;14/12/2015
25403;fournisseur_12;A00;TRUE;FALSE;5;Standard;55;60;0,032246133;0,001285718;0,000981273;0,001056755;0,020923755;0,000711577;devise_2;06/11/2015
15570;fournisseur_12;A00;FALSE;FALSE;2;Speedshop;26;26;0,019670745;0,004262392;0,000528378;0,000679343;0,019670745;0,004267782;devise_2;13/11/2013
15571;fournisseur_12;A00;FALSE;FALSE;2;Speedshop;26;26;0,019670745;0,004262392;0,000528378;0,000679343;0,019670745;0,004267782;devise_2;13/11/2013
25404;fournisseur_12;A00;TRUE;FALSE;5;Standard;55;60;0,032246133;0,001285213;0,000981273;0,001056755;0,020923755;0,000711155;devise_2;06/11/2015
25405;fournisseur_12;A00;TRUE;FALSE;5;Standard;55;60;0,032246133;0,001285213;0,000981273;0,001056755;0,020923755;0,000711155;devise_2;06/11/2015
19532;fournisseur_9;A00;FALSE;FALSE;5;Speedshop;20;20;0,045901526;0,025245431;0,000754825;0,000754825;0,030601067;0,016830338;devise_2;21/02/2014
19533;fournisseur_9;A00;FALSE;FALSE;5;Speedshop;20;20;0,045901526;0,025245431;0,000754825;0,000754825;0,030601067;0,016830338;devise_2;21/02/2014
25406;fournisseur_12;A00;TRUE;FALSE;5;Standard;55;60;0,032246133;0,001285718;0,000981273;0,001056755;0,020923755;0,000711577;devise_2;06/11/2015
25407;fournisseur_12;A00;TRUE;FALSE;5;Standard;55;60;0,032246133;0,001285718;0,000981273;0,001056755;0,020923755;0,000711577;devise_2;06/11/2015
19488;fournisseur_12;A00;FALSE;FALSE;2;Speedshop;30;30;0,019670745;0,010765015;0,000528378;0,000679343;0,019670745;0,006070002;devise_2;31/12/2013
19489;fournisseur_12;A00;FALSE;FALSE;2;Speedshop;30;30;0,019670745;0,010765015;0,000528378;0,000679343;0,019670745;0,006070002;devise_2;31/12/2013
16669;fournisseur_21;A00;FALSE;FALSE;3;Speedshop;10;10;;;0,000543474;0,000543474;;;devise_2;06/06/2014
16670;fournisseur_21;A00;FALSE;FALSE;3;Speedshop;10;10;;;0,000543474;0,000543474;;;devise_2;06/06/2014
26244;fournisseur_12;A00;TRUE;FALSE;5;Standard;55;60;0,031491308;0,004209084;0,000981273;0,001056755;0,020923755;0,003077125;devise_2;23/11/2015
26245;fournisseur_12;A00;TRUE;FALSE;5;Standard;55;60;0,031491308;0,004209084;0,000981273;0,001056755;0,020923755;0,003077125;devise_2;23/11/2015
19176;fournisseur_12;B00;FALSE;FALSE;2;Speedshop;20;20;0,019670745;0,009083882;0,000528378;0,000679343;0,019670745;0,004388856;devise_2;07/05/2014
19177;fournisseur_12;B00;FALSE;FALSE;2;Speedshop;20;20;0,019670745;0,008939979;0,000528378;0,000679343;0,019670745;0,004244986;devise_2;07/05/2014
24858;fournisseur_12;A00;TRUE;FALSE;5;Standard;55;60;0,036050453;0,001352259;0,000981273;0,001056755;0,024728074;0,000744815;devise_2;28/10/2015
24859;fournisseur_12;A00;TRUE;FALSE;5;Standard;55;60;0,036050453;0,001352259;0,000981273;0,001056755;0,024728074;0,000744815;devise_2;28/10/2015
15555;fournisseur_12;A00;FALSE;FALSE;2;Speedshop;26;26;0,019670745;0,004264913;0,000528378;0,000679343;0,019670745;0,004270348;devise_2;08/11/2013
15586;fournisseur_12;A00;FALSE;FALSE;2;Speedshop;26;26;0,019670745;0,004259479;0,000528378;0,000679343;0,019670745;0,004295559;devise_2;15/11/2013
29177;fournisseur_12;A00;TRUE;FALSE;5;Standard;55;60;0,031491308;0,000953538;0,000981273;0,001056755;0,020923755;0,000535033;devise_2;16/03/2016
29178;fournisseur_12;A00;TRUE;FALSE;5;Standard;55;60;0,031491308;0,000953538;0,000981273;0,001056755;0,020923755;0,000535033;devise_2;16/03/2016
32711;fournisseur_12;A00;TRUE;FALSE;5;Standard;55;60;0,031491308;0,000829998;0,000981273;0,001056755;0,020923755;0,000566787;devise_2;18/05/2016
32712;fournisseur_12;A00;TRUE;FALSE;5;Standard;55;60;0,031491308;0,000829998;0,000981273;0,001056755;0,020923755;0,000566787;devise_2;18/05/2016
19521;fournisseur_12;A00;FALSE;FALSE;2;Standard;35;35;0,019670745;0,009778157;0,000528378;0,000679343;0,019670745;0,005083144;devise_2;21/02/2014
19522;fournisseur_12;A00;FALSE;FALSE;2;Standard;35;35;0,019670745;0,009778157;0,000528378;0,000679343;0,019670745;0,005083144;devise_2;21/02/2014
31512;fournisseur_12;A00;TRUE;FALSE;5;Standard;55;60;0,031491308;0,000826444;0,000981273;0,001056755;0,020923755;0,00056428;devise_2;06/05/2016
31513;fournisseur_12;A00;TRUE;FALSE;5;Standard;55;60;0,031491308;0,000826444;0,000981273;0,001056755;0,020923755;0,00056428;devise_2;06/05/2016
15572;fournisseur_12;A00;FALSE;FALSE;2;Speedshop;26;26;0,019670745;0,004255372;0,000528378;0,000679343;0,019670745;0,004260686;devise_2;13/11/2013
15573;fournisseur_12;A00;FALSE;FALSE;2;Speedshop;26;26;0,019670745;0,004255372;0,000528378;0,000679343;0,019670745;0,004260686;devise_2;13/11/2013
25408;fournisseur_12;A00;TRUE;FALSE;5;Standard;55;60;0,032246133;0,001285011;0,000981273;0,001056755;0,020923755;0,000710987;devise_2;06/11/2015
25409;fournisseur_12;A00;TRUE;FALSE;5;Standard;55;60;0,032246133;0,001285011;0,000981273;0,001056755;0,020923755;0,000710987;devise_2;06/11/2015
33172;fournisseur_12;A00;TRUE;FALSE;5;Speedshop;55;60;0,031491308;0,000829998;0,000981273;0,001056755;0,020923755;0,000566787;devise_2;27/05/2016
15182;fournisseur_2;B00;FALSE;FALSE;5;Speedshop;30;25;0,015624882;0,008537073;0,000679343;0,00060386;0,013586854;0,005630996;devise_2;00/01/1900
15182;fournisseur_2;-;TRUE;TRUE;1;Standard;25;20;0;0;0,000679343;0,00060386;0;0,002309765;devise_2;29/05/2015
15183;fournisseur_2;B00;FALSE;FALSE;5;Speedshop;30;25;0,015624882;0,008537073;0,000679343;0,00060386;0,013586854;0,005630996;devise_2;00/01/1900
