id_reference;fournisseur;rang_appro;indice_client;usine;priorite;type_cycle;date_emission_commande;quantite_commande;cycle_negocie;pourcentage_avancement_outillage;date_prev_livraison_outillage;date_reelle_livraison_outillage;pourcentage_avancement_prog;date_prev_livraison_prog;date_reelle_livraison_prog;pourcentage_avancement_indus;date_prev_livraison_indus;date_reelle_livraison_indus;type_lot;date_prev_fin_usinage;date_reelle_fin_usinage;lieu_TS;date_prev_fin_TS;date_reelle_fin_TS;date_prev_reception_QI_fournisseur;date_reelle_reception_QI_fournisseur;lieu_equipement;date_prev_fin_equipement;date_reelle_fin_equipement;date_expedition;quantite_expediee;date_livraison_contractuelle;date_livraison_previsionnelle_S;date_reception_effective;quantite_receptionnee;ecart_commande;date_livraison_contractuelle_initiale;date_liberation;etat_reference;date_creation_nomenclature_appro;date_reception_matiere_fournisseur;date_liberation_previsionelle;quantite_liberee;;;;;
24906;fournisseur_13;1;-;;;Standard;07/11/2016;66;82;0;;;0;;;0,00%;;;;;;;;;;;;;;21/04/2017;66;21/04/2017;21/04/2017;02/05/2017;66;0;24/02/2017;02/05/2017;Stock disponible;;;;66;;;;;
24907;fournisseur_13;1;-;;;Standard;07/11/2016;66;82;0;;;0;;;0,00%;;;;;;;;;;;;;;30/03/2017;66;03/04/2017;03/04/2017;02/05/2017;66;0;24/02/2017;02/05/2017;Stock disponible;;;;66;;;;;
24907;fournisseur_13;2;A00;;;Standard;07/11/2016;4;82;0;;;0;;;0,00%;;;;;;;;;;;;;;;;17/03/2017;29/03/2017;;;;24/02/2017;;Annulée;;;;;;;;;
39263;fournisseur_13;1;-;;;Standard;05/12/2016;8;49;0;;;0;;;0,00%;;;;;;;;;;;;;;;;;;;;0;06/04/2017;;Fabrication;;;;;;;;;
39449;fournisseur_13;1;-;;;Standard;13/12/2016;9;82;0;;;0;;;0,00%;;;;;;;;;;;;;;;;19/05/2017;19/05/2017;;;0;13/03/2017;;Fabrication;;;;;;;;;
39450;fournisseur_13;1;-;;;Standard;13/12/2016;9;82;0;;;0;;;0,00%;;;;;;;;;;;;;;;;19/05/2017;19/05/2017;;;0;13/03/2017;;Fabrication;;;;;;;;;
41959;fournisseur_13;1;-;;;Standard;09/03/2017;70;82;0;;;0;;;0,00%;;;;;;;;;;;;;;;;07/07/2017;07/07/2017;;;0;07/07/2017;;Industrialisation;;;;;;;;;
41960;fournisseur_13;1;-;;;Standard;09/03/2017;130;82;0;;;0;;;0,00%;;;;;;;;;;;;;;;;07/07/2017;07/07/2017;;;0;07/07/2017;;Industrialisation;;;;;;;;;
41981;fournisseur_13;1;-;;;Standard;;10;;0;;;0;;;0,00%;;;;;;;;;;;;;;;;23/06/2017;23/06/2017;;;;;;Notifiée;;;;;;;;;
41982;fournisseur_13;1;-;;;Standard;20/03/2017;20;82;0;;;0;;;0,00%;;;;;;;;;;;;;;;;23/06/2017;23/06/2017;;;0;23/06/2017;;Notifiée;;;;;;;;;
38400;fournisseur_15;1;C00;usine_1;;Standard;09/11/2016;20;60;0;;;0;;;0,00%;;;Lot3_Released;;;;;;;;;;;25/04/2017;11;01/02/2017;28/04/2017;02/05/2017;11;;01/02/2017;02/05/2017;Stock disponible;;;;11;;;;;
37474;fournisseur_16;1;-;usine_1;;Standard;29/09/2016;10;21;;;;;;;;;;;;;;;;;;;;;;;20/10/2016;;;;;20/10/2016;;Fabrication;;;;;;;;;
37474;fournisseur_15;1;-;;;Standard;12/10/2016;10;60;0;;;0;;;0,00%;;;;;;;;;;;;;;18/01/2017;10;06/01/2017;23/01/2017;19/01/2017;10;0;06/01/2017;24/01/2017;Stock disponible;;;;10;;;;;
22883;fournisseur_14;1;A00;usine_1;-;Speedshop;17/06/2015;4;84;100;04/09/2015;18/09/2015;100;09/09/2015;10/09/2015;9000,00%;18/09/2015;24/09/2015;;28/09/2015;;Cyclone;30/09/2015;;;;;;;;;12/10/2015;12/10/2015;13/10/2015;2;;12/10/2015;13/10/2015;Stock disponible;;;19/10/2015;2;;;;;
22883;fournisseur_14;2;A00;usine_2;-;Speedshop;;2;;0;;;0;;;0,00%;;;;;;;;;;;;;;23/10/2015;2;12/10/2015;26/10/2015;26/10/2015;2;;12/10/2015;06/11/2015;Stock disponible;;;30/10/2015;2;;;;;
22884;fournisseur_14;1;A00;usine_1;-;Speedshop;17/06/2015;8;84;100;04/09/2015;14/09/2015;100;09/09/2015;10/09/2015;10000,00%;18/09/2015;23/09/2015;;25/09/2015;;Cyclone;28/09/2015;;;;;;;;;12/10/2015;12/10/2015;13/10/2015;2;;12/10/2015;13/10/2015;Stock disponible;;;19/10/2015;2;;;;;
22884;fournisseur_14;2;A00;usine_2;-;Speedshop;;6;;0;;;0;;;0,00%;;;;;;;;;;;;;;23/10/2015;6;12/10/2015;26/10/2015;26/10/2015;6;;12/10/2015;06/11/2015;Stock disponible;;;30/10/2015;6;;;;;
22174;fournisseur_14;1;C00;usine_2;-;Speedshop;11/06/2015;4;84;100;04/09/2015;18/09/2015;100;09/09/2015;10/09/2015;9000,00%;18/09/2015;24/09/2015;Lot3_Released;28/09/2015;;Cyclone;30/09/2015;;;;;;;;;06/10/2015;06/10/2015;15/10/2015;1;;06/10/2015;15/10/2015;Stock disponible;;;13/06/2015;1;;;;;
22174;fournisseur_14;2;C00;usine_2;-;Speedshop;;3;;0;;;0;;;0,00%;;;;;;;;;;;;;;23/10/2015;3;06/10/2015;26/10/2015;26/10/2015;3;;06/10/2015;06/11/2015;Stock disponible;;;30/10/2015;3;;;;;
19604;fournisseur_12;1;A00;usine_2;-;Speedshop;14/05/2014;6;35;100;14/05/2014;14/05/2014;100;14/05/2014;14/05/2014;10000,00%;14/05/2014;14/05/2014;Lot3_Released;08/05/2014;02/06/2014;NMF EUROPA;;10/06/2014;;;PE;;;22/06/2014;5;04/06/2014;16/07/2014;31/07/2014;6;0;04/06/2014;05/08/2014;Stock disponible;;25/04/2014;05/08/2014;;;;;;
19818;fournisseur_12;1;A00;usine_2;-;Standard;25/06/2014;4;61;100;18/06/2014;18/06/2014;100;18/06/2014;18/06/2014;10000,00%;18/06/2014;18/06/2014;Lot3_Released;15/07/2014;15/07/2014;NMF EUROPA;25/07/2014;;;;PE;;;30/07/2014;4;21/08/2014;01/08/2014;31/07/2014;4;0;21/08/2014;01/08/2014;Stock disponible;;30/06/2014;01/08/2014;;;;;;
19819;fournisseur_10;1;A00;usine_2;-;Speedshop;18/06/2014;6;40;;;;1;04/07/2014;14/07/2014;100,00%;18/07/2014;24/07/2014;Lot3_Released;22/07/2014;24/07/2014;Cyclone;01/08/2014;25/07/2014;24/06/2014;28/07/2014;Cyclone;06/08/2014;06/08/2014;13/08/2014;6;12/08/2014;18/08/2014;15/08/2014;6;0;12/08/2014;20/11/2014;Stock disponible;;24/06/2014;19/09/2014;;;;;;
19820;fournisseur_10;1;A00;usine_2;-;Speedshop;18/06/2014;6;40;;;;1;04/07/2014;11/07/2014;100,00%;18/07/2014;23/07/2014;Lot3_Released;22/07/2014;24/07/2014;Cyclone;01/08/2014;26/07/2014;24/06/2014;24/06/2014;Cyclone;06/08/2014;06/08/2014;;6;12/08/2014;18/08/2014;18/08/2014;6;0;12/08/2014;24/10/2014;Stock disponible;;24/06/2014;03/09/2014;;;;;;
19821;fournisseur_10;1;A00;usine_2;-;Speedshop;18/06/2014;6;40;;;;1;04/07/2014;11/08/2014;100,00%;18/07/2014;19/08/2014;Lot3_Released;22/07/2014;20/08/2014;Cyclone;25/08/2014;25/08/2014;01/12/2014;28/07/2014;Cyclone;27/08/2014;29/08/2014;03/09/2014;6;12/08/2014;08/09/2014;05/09/2014;6;0;12/08/2014;24/10/2014;Stock disponible;;24/06/2014;15/09/2014;;;;;;
19822;fournisseur_10;1;A00;usine_2;-;Speedshop;18/06/2014;6;40;;;;1;04/07/2014;14/07/2014;100,00%;18/07/2014;24/07/2014;Lot3_Released;22/07/2014;28/07/2014;Cyclone;01/08/2014;30/07/2014;01/12/2014;18/07/2014;Cyclone;06/08/2014;06/08/2014;14/08/2014;6;12/08/2014;18/08/2014;18/08/2014;6;0;12/08/2014;20/11/2014;Stock disponible;;24/06/2014;03/09/2014;;;;;;
16734;fournisseur_10;1;A00;usine_2;-;Speedshop;24/06/2014;2;40;;;;1;04/07/2014;14/07/2014;100,00%;18/07/2014;24/07/2014;Lot3_Released;22/07/2014;28/07/2014;Cyclone;01/08/2014;30/07/2014;01/12/2014;18/07/2014;Cyclone;06/08/2014;06/08/2014;14/08/2014;2;13/08/2014;18/08/2014;18/08/2014;2;0;13/08/2014;24/10/2014;Stock disponible;;24/06/2014;03/09/2014;;;;;;
16735;fournisseur_11;2;A00;usine_2;-;Speedshop;07/07/2014;8;19;;;;;;;100,00%;06/06/2014;27/06/2014;Lot3_Released;;;HYDE;;;;;;;;;;;;;;;30/06/2014;;Annulée;;;;;;;;;
16735;fournisseur_11;1;A00;usine_2;-;Speedshop;07/07/2014;12;19;;;;;;;100,00%;06/06/2014;27/06/2014;Lot3_Released;02/07/2014;15/07/2014;HYDE;15/07/2014;14/10/2014;;;;;;07/11/2014;8;31/10/2014;10/11/2014;13/11/2014;8;4;30/06/2014;13/11/2014;Stock disponible;;;13/11/2014;8;;;;;
16959;fournisseur_11;2;A00;usine_2;-;Speedshop;07/07/2014;3;19;;;;;;;100,00%;06/06/2014;27/06/2014;Lot3_Released;01/08/2014;18/07/2014;HYDE;18/08/2014;;;;;;;22/08/2014;3;30/06/2014;25/08/2014;27/08/2014;3;0;30/06/2014;27/08/2014;Stock disponible;;;;;;;;;
16959;fournisseur_11;1;A00;usine_2;-;Speedshop;07/07/2014;6;19;;;;;;;100,00%;06/06/2014;27/06/2014;Lot3_Released;01/08/2014;18/07/2014;HYDE;18/08/2014;21/08/2014;;;;;;22/08/2014;6;30/06/2014;25/08/2014;27/08/2014;3;3;30/06/2014;27/08/2014;Stock disponible;;;;;;;;;
16960;fournisseur_11;1;A00;usine_2;-;Speedshop;07/07/2014;6;19;;;;;;;100,00%;06/06/2014;27/06/2014;Lot3_Released;02/07/2014;08/07/2014;HYDE;15/07/2014;;;;;;;29/07/2014;6;30/06/2014;30/07/2014;31/07/2014;6;0;30/06/2014;04/08/2014;Stock disponible;;;;;;;;;
16961;fournisseur_11;1;A00;usine_2;-;Speedshop;07/07/2014;6;19;;;;;;;100,00%;06/06/2014;27/06/2014;Lot3_Released;02/07/2014;08/07/2014;HYDE;15/07/2014;;;;;;;29/07/2014;6;30/06/2014;30/07/2014;30/07/2014;6;0;30/06/2014;31/07/2014;Stock disponible;;;;;;;;;
16463;fournisseur_9;1;A00;usine_1;-;Speedshop;06/06/2014;5;20;;;;100;19/06/2014;19/06/2014;10000,00%;20/06/2014;20/06/2014;Lot3_Released;24/06/2014;24/06/2014;HCL;30/06/2014;30/06/2014;;;;;;02/07/2014;5;02/07/2014;04/07/2014;04/07/2014;5;0;02/07/2014;08/07/2014;Stock disponible;;23/06/2014;08/07/2014;;;;;;
27002;fournisseur_46;1;-;;-;Speedshop;24/12/2015;2;12;0;;;0;;;0,00%;;;;;;;;;;;;;;;;26/01/2016;26/01/2016;;;0;26/01/2016;;Annulée;;;02/02/2016;;;;;;
27003;fournisseur_13;1;-;;-;Standard;25/01/2016;5;60;;;;100;25/02/2016;25/02/2016;10000,00%;26/02/2016;25/02/2016;;16/03/2016;16/03/2016;HYDE;29/04/2016;28/04/2016;;;;;;17/06/2016;5;18/05/2016;21/06/2016;21/06/2016;5;0;19/04/2016;21/06/2016;Stock disponible;;;;5;03/03/2016;01/06/2016;;;
27004;fournisseur_13;1;-;;-;Standard;25/01/2016;5;60;;;;100;25/02/2016;25/02/2016;10000,00%;26/02/2016;25/02/2016;;16/03/2016;16/03/2016;HYDE;29/04/2016;28/04/2016;;;;;;17/06/2016;5;18/05/2016;21/06/2016;21/06/2016;5;0;19/04/2016;21/06/2016;Stock disponible;;;;5;03/03/2016;01/06/2016;;;
37034;fournisseur_13;1;-;usine_2;-;Standard;28/09/2016;5;66;0;;;0;;;0,00%;;;;;;;;;;;;;;16/12/2016;5;07/12/2016;23/12/2016;20/12/2016;5;0;07/12/2016;20/12/2016;Stock disponible;;;;5;;;;;
37035;fournisseur_13;1;-;usine_2;-;Standard;28/09/2016;5;66;0;;;0;;;0,00%;;;;;;;;;;;;;;08/12/2016;5;07/12/2016;13/12/2016;13/12/2016;5;0;07/12/2016;13/12/2016;Stock disponible;;;;5;;;;;
24855;fournisseur_15;1;-;usine_1;-;Standard;15/01/2016;5;60;0;;;0;;;0,00%;27/02/2016;;;00/01/1900;;;00/01/1900;;;;SCHIVO;;;;;30/05/2016;31/05/2016;31/05/2016;1;0;08/04/2016;31/05/2016;Stock disponible;;;;1;;;;;
24855;fournisseur_15;2;A00;usine_1;-;Standard;15/01/2016;4;60;0;;;0;;;0,00%;01/05/2016;24/03/2016;Lot3_Released;13/05/2016;03/06/2016;GEB;26/05/2016;11/04/2016;;;SCHIVO;;;31/05/2016;3;30/05/2016;06/06/2016;06/06/2016;3;;08/04/2016;06/06/2016;Stock disponible;;29/04/2016;;3;;29/05/2016;10/05/2016;;
24855;fournisseur_15;3;A00;usine_1;-;Standard;15/01/2016;1;60;0;;;0;;;10000,00%;15/06/2016;24/03/2016;Lot3_Released;27/06/2016;03/06/2016;GEB;10/06/2016;15/06/2016;;;SCHIVO;;;;;18/07/2016;20/06/2016;20/06/2016;1;;08/04/2016;20/06/2016;Stock disponible;;;;1;;20/06/2016;;;
19531;fournisseur_11;2;A00;usine_2;-;Speedshop;11/04/2014;21;36;;;;;;;100,00%;17/03/2014;17/03/2014;Lot3_Released;07/04/2014;24/03/2014;HYDE;21/04/2014;22/04/2014;;;;;;20/05/2014;;14/04/2014;21/05/2014;21/05/2014;21;0;14/04/2014;21/05/2014;Stock disponible;;07/03/2014;;;;;;;
19531;fournisseur_11;1;A00;usine_2;-;Speedshop;11/04/2014;30;36;;;;;;;100,00%;17/03/2014;17/03/2014;Lot3_Released;07/04/2014;24/03/2014;HYDE;21/04/2014;22/04/2014;;;;;;30/04/2014;9;14/04/2014;30/04/2014;06/05/2014;9;21;14/04/2014;07/05/2014;Stock disponible;;07/03/2014;;;;;;;
29664;fournisseur_15;1;A00;usine_2;-;Standard;11/04/2016;30;60;0;;;0;;;10000,00%;22/05/2016;09/05/2016;Lot3_Released;03/06/2016;01/06/2016;GEB;28/06/2016;02/07/2016;06/06/2016;;FIGEAC AERO;;;;;04/07/2016;08/07/2016;08/07/2016;30;;04/07/2016;08/07/2016;Stock disponible;;31/05/2016;11/07/2016;30;;04/07/2016;02/07/2016;26/04/2016;
27360;fournisseur_2;1;-;;-;Standard;11/02/2016;1;45;0;;;;21/03/2016;21/03/2016;;21/03/2016;21/03/2016;;21/07/2016;;MASA;11/08/2016;;;;;;;18/07/2016;1;20/06/2016;27/07/2016;27/07/2016;1;0;05/04/2016;09/08/2016;Stock disponible;;;;1;;;;;
17273;fournisseur_17;1;A00;usine_2;-;Speedshop;10/10/2014;1;;;;;;;;;;;Lot2_Bon pour appro, prog et outillage;10/10/2014;10/10/2014;MASA;25/10/2014;25/10/2014;;;;;;28/11/2014;1;28/11/2014;03/12/2014;03/12/2014;1;0;;03/12/2014;Stock disponible;;;10/12/2014;1;;;;;
18562;fournisseur_2;2;-;usine_2;-;Speedshop;13/11/2014;1;40;;;;;;;;;;Lot3_Released;;;MASA;;;;;;;;20/02/2015;1;09/12/2014;24/02/2015;26/02/2015;1;;27/11/2014;26/03/2015;Stock disponible;;;03/03/2015;1;;;;;
18562;fournisseur_2;1;-;usine_2;-;Speedshop;13/11/2014;2;40;;;;;;;;;;Lot3_Released;;;MASA;;;;;;;;28/11/2014;1;09/12/2014;09/12/2014;03/12/2014;1;1;27/11/2014;03/12/2014;Stock disponible;;;10/12/2014;1;;;;;
22089;fournisseur_2;1;-;;-;Standard;19/05/2015;1;45;100;;;100;;;0,00%;21/07/2015;;Lot3_Released;03/07/2015;;MASA;24/07/2015;;;;Voir LOB détaillée;;;07/08/2015;1;23/07/2015;11/08/2015;14/08/2015;1;;23/07/2015;14/08/2015;Stock disponible;19/05/2015;;14/08/2015;1;;;;;
27607;fournisseur_2;1;-;;-;Standard;11/02/2016;1;45;;;;;21/03/2016;21/03/2016;;21/03/2016;21/03/2016;;08/04/2016;07/04/2016;MASA;13/06/2016;27/04/2016;;;;;;;1;13/06/2016;23/06/2016;23/06/2016;1;0;05/04/2016;23/06/2016;Stock disponible;;;;1;;15/06/2016;;;
27607;fournisseur_2;2;-;;-;Standard;11/02/2016;1;45;;;;;21/03/2016;21/03/2016;;21/03/2016;21/03/2016;;08/04/2016;07/04/2016;MASA;13/06/2016;27/04/2016;;;;;;;;13/06/2016;;;;;05/04/2016;;Annulée;;;;;;15/06/2016;;;
27822;fournisseur_2;1;-;;-;Standard;19/02/2016;1;45;0;;;0;;23/08/2016;0,00%;;;;24/08/2016;24/08/2016;MASA;29/08/2016;02/09/2016;;;;;;08/09/2016;1;20/06/2016;19/10/2016;19/10/2016;1;0;12/04/2016;19/10/2016;Stock disponible;;;;1;;29/08/2016;;;
17252;fournisseur_17;1;A00;usine_2;-;Speedshop;10/10/2014;2;;;;;;;;;;;Lot2_Bon pour appro, prog et outillage;10/10/2014;10/10/2014;MASA;24/10/2014;24/10/2014;;;;;;21/11/2014;2;25/11/2014;25/11/2014;25/11/2014;2;0;25/11/2014;27/11/2014;Stock disponible;;;02/12/2014;;;;;;
18544;fournisseur_17;1;-;usine_2;-;Speedshop;13/11/2014;1;40;;;;;;;;;;Lot3_Released;;;MASA;;;;;;;;09/12/2014;1;11/12/2014;15/12/2014;12/12/2014;1;0;27/11/2014;07/01/2015;Stock disponible;;;19/12/2014;;;;;;
22090;fournisseur_2;1;-;;-;Standard;19/05/2015;1;45;100;;;100;;;0,00%;21/07/2015;;Lot3_Released;03/07/2015;;MASA;24/07/2015;;;;Voir LOB détaillée;;;07/08/2015;1;23/07/2015;11/08/2015;14/08/2015;1;;23/07/2015;14/08/2015;Stock disponible;19/05/2015;;14/08/2015;1;;;;;
15851;fournisseur_12;2;A00;usine_1;-;Speedshop;27/05/2014;2;55;100;09/01/2014;10/02/2014;100;09/01/2014;10/02/2014;10000,00%;09/01/2014;10/02/2014;Lot3_Released;;;;;;;;PE;;;21/10/2014;2;26/11/2014;26/11/2014;07/11/2014;2;0;17/10/2014;07/11/2014;Stock disponible;;24/02/2014;07/11/2014;;;;;;
15851;fournisseur_12;1;A00;usine_1;-;Speedshop;27/05/2014;2;55;100;09/01/2014;10/02/2014;100;09/01/2014;10/02/2014;10000,00%;09/01/2014;10/02/2014;Lot3_Released;27/03/2014;27/03/2014;NMF EUROPA;15/04/2014;15/04/2014;;;PE;;;21/10/2014;2;17/10/2014;22/10/2014;22/10/2014;2;0;28/03/2014;22/10/2014;Stock disponible;;24/02/2014;22/10/2014;;;;;;
23210;fournisseur_2;1;-;;-;Standard;;;46;0;;;0;;;0,00%;;;;;;;;;;;;;;;;;;;;0;14/12/2015;;Annulée;;25/11/2015;;;;;;;
23704;fournisseur_2;1;-;;-;Standard;18/12/2015;1;45;0;;;0;19/02/2016;;;19/02/2016;16/02/2016;;28/04/2016;14/03/2016;MASA;09/05/2016;;;;;;;15/06/2016;1;18/05/2016;21/06/2016;21/06/2016;1;0;25/02/2016;21/06/2016;Stock disponible;;;;1;25/11/2015;12/05/2016;;;
23704;fournisseur_2;2;-;;-;Standard;18/12/2015;3;45;0;;;0;;27/05/2016;;27/05/2016;;;;;MASA;;;;;;;;;;18/05/2016;;;;;25/02/2016;;Annulée;;;;;25/11/2015;;;;
34757;fournisseur_2;1;-;;-;Standard;19/07/2016;3;45;0;;;0;12/02/2016;16/02/2016;;12/02/2016;16/02/2016;;;;MASA;08/09/2016;;;;;;;;3;19/09/2016;18/10/2016;18/10/2016;3;0;03/10/2016;27/10/2016;Stock disponible;;;;3;25/11/2015;08/09/2016;;;
34757;fournisseur_2;2;-;;-;Standard;19/07/2016;3;45;0;;;0;12/02/2016;16/02/2016;;12/02/2016;16/02/2016;;;;MASA;08/09/2016;;;;;;;;;19/09/2016;17/10/2016;;;;03/10/2016;;Annulée;;;;;25/11/2015;08/09/2016;;;
15751;fournisseur_18;1;A00;usine_1;-;Standard;05/02/2014;2;45;1;27/02/2014;27/02/2014;1;27/02/2014;27/02/2014;100,00%;14/03/2014;11/03/2014;Lot3_Released;06/03/2014;06/03/2014;AIRGRUP;12/03/2014;10/03/2014;;;;;;11/03/2014;2;19/03/2014;13/03/2014;13/03/2014;2;0;01/04/2014;23/04/2014;Stock disponible;;19/02/2014;;2;;;;;
24867;fournisseur_2;1;-;;-;Standard;;;46;0;;;0;;;0,00%;;;;;;;;;;;;;;;;;;;;0;14/12/2015;;Annulée;;25/11/2015;;;;;;;
25124;fournisseur_2;1;-;;-;Standard;18/12/2015;1;45;0;;;0;19/02/2016;;;19/02/2016;16/02/2016;;28/04/2016;14/03/2016;MASA;09/05/2016;;;;;;;15/06/2016;1;18/05/2016;21/06/2016;21/06/2016;1;0;15/03/2016;22/06/2016;Stock disponible;;;;1;25/11/2015;12/05/2016;;;
25124;fournisseur_2;2;-;;-;Standard;18/12/2015;3;45;0;;;0;;27/05/2016;;27/05/2016;;;;;MASA;;;;;;;;;;18/05/2016;;;;;15/03/2016;;Annulée;;;;;25/11/2015;;;;
35920;fournisseur_2;1;-;;-;Speedshop;08/08/2016;3;25;0;;;0;12/02/2016;16/02/2016;;12/02/2016;16/02/2016;;;;MASA;08/09/2016;;;;;;;22/10/2016;3;19/09/2016;25/10/2016;25/10/2016;3;0;10/10/2016;25/10/2016;Stock disponible;;;;3;25/11/2015;08/09/2016;;;
35920;fournisseur_2;2;-;;-;Standard;08/08/2016;3;25;0;;;0;12/02/2016;16/02/2016;;12/02/2016;16/02/2016;;;;MASA;08/09/2016;;;;;;;;;19/09/2016;;;;;10/10/2016;;Annulée;;;;;25/11/2015;08/09/2016;;;
15187;fournisseur_19;2;B00;usine_2;-;Speedshop;15/05/2014;1;25;1;13/05/2014;13/05/2014;1;13/05/2014;13/05/2014;100,00%;21/05/2014;26/05/2014;Lot3_Released;18/07/2014;18/07/2014;AIRGRUP;27/02/2015;;;;;;;02/03/2015;;04/03/2015;06/03/2015;28/02/2015;1;0;03/06/2014;02/03/2015;Stock disponible;;19/02/2014;;1;;;;;
15187;fournisseur_19;1;B00;usine_2;-;Speedshop;15/05/2014;2;25;1;13/05/2014;13/05/2014;1;13/05/2014;13/05/2014;100,00%;21/05/2014;26/05/2014;Lot3_Released;20/05/2014;10/06/2014;AIRGRUP;02/07/2014;09/07/2014;;;;;;09/07/2014;1;03/06/2014;10/07/2014;15/07/2014;1;1;03/06/2014;17/07/2014;Stock disponible;;19/02/2014;;1;;;;;
15187;fournisseur_20;1;B00;usine_1;-;Speedshop;09/05/2014;2;;1;06/05/2014;06/05/2014;1;07/05/2014;06/05/2014;100,00%;08/05/2014;07/05/2014;Lot3_Released;08/05/2014;08/05/2014;AMF;28/05/2014;23/05/2014;;;on site;;;23/05/2014;2;03/06/2014;28/05/2014;05/06/2014;2;0;03/06/2014;10/06/2014;Stock disponible;;02/05/2014;;2;;;;;
29598;fournisseur_15;1;A02;;-;Standard;;5;70;0;;;0;;;0,00%;;;Lot2_Bon pour appro matière et programmation;;;;;;;;GAROS;;;;;31/12/2020;31/12/2020;;;;03/08/2016;;Annulée;;;10/08/2016;;;;;;
31779;fournisseur_15;1;A00;usine_1;-;Speedshop;17/05/2016;5;80;0;;;0;;;10000,00%;29/05/2016;29/05/2016;Lot3_Released;24/06/2016;;NMF;01/07/2016;;;;CONORM;;;04/07/2016;1;04/07/2016;06/07/2016;06/07/2016;1;;01/09/2016;13/07/2016;Stock disponible;;;08/09/2016;1;;01/07/2016;;;
31779;fournisseur_15;2;A00;usine_1;-;Standard;17/05/2016;4;80;0;;;0;;;0,00%;28/06/2016;28/06/2016;Lot3_Released;07/07/2016;07/07/2016;;20/07/2016;;;;CONORM;;;05/08/2016;3;29/07/2016;18/10/2016;09/08/2016;3;;01/09/2016;;Annulée;;;08/09/2016;;;25/07/2016;;;
31779;fournisseur_15;3;A00;usine_1;-;Standard;17/05/2016;1;80;;;;;;;10000,00%;18/07/2016;28/06/2016;Lot3_Released;05/08/2016;;;22/08/2016;;;;;;;21/10/2016;1;17/10/2016;25/10/2016;25/10/2016;1;;01/09/2016;25/10/2016;Stock disponible;;;08/09/2016;1;;;;;
31779;fournisseur_15;4;A00;usine_1;-;Standard;17/05/2016;1;80;;;;;;;10000,00%;18/07/2016;28/06/2016;Lot3_Released;05/08/2016;;;22/08/2016;;;;;;;27/12/2016;1;17/10/2016;08/03/2017;08/03/2017;1;;01/09/2016;08/03/2017;Stock disponible;;;08/09/2016;1;;;;24/10/2016;
31779;fournisseur_15;5;A00;usine_1;-;Standard;17/05/2016;2;80;;;;;;;10000,00%;18/07/2016;28/06/2016;Lot3_Released;05/08/2016;;;22/08/2016;;;;;;;03/04/2017;2;17/10/2016;06/04/2017;07/04/2017;2;;01/09/2016;07/04/2017;Stock disponible;;;08/09/2016;2;;;;24/10/2016;
16015;fournisseur_12;1;A00;usine_2;-;Speedshop;06/05/2014;2;25;100;10/03/2014;07/04/2014;100;23/04/2014;07/04/2014;10000,00%;23/04/2014;07/04/2014;Lot3_Released;24/04/2014;17/04/2014;NMF EUROPA;30/04/2014;05/05/2014;;;PE;;;07/05/2014;2;29/04/2014;09/05/2014;12/05/2014;2;0;02/05/2014;23/05/2014;Stock disponible;;03/04/2014;23/05/2014;;;;;;
19885;fournisseur_12;3;A00;usine_1;-;Speedshop;14/08/2014;1;50;;;;;;;;;;Lot3_Released;14/11/2014;03/11/2014;NMF EUROPA;14/11/2014;12/11/2014;;;;;;11/12/2014;1;22/12/2014;15/12/2014;12/12/2014;1;0;15/10/2014;12/12/2014;Stock disponible;;27/10/2014;12/12/2014;;;;;;
19885;fournisseur_12;2;A00;usine_1;-;Speedshop;14/08/2014;2;50;;;;;;;;;;Lot3_Released;14/11/2014;03/11/2014;NMF EUROPA;14/11/2014;12/11/2014;;;;;;10/12/2014;1;07/11/2014;11/12/2014;12/12/2014;1;1;15/10/2014;12/12/2014;Stock disponible;;27/10/2014;12/12/2014;;;;;;
19885;fournisseur_12;1;A00;usine_1;-;Speedshop;14/08/2014;3;50;;;;;;;;;;Lot3_Released;;;;;;;;;;;15/10/2014;1;15/10/2014;17/10/2014;20/10/2014;1;2;15/10/2014;20/10/2014;Stock disponible;;;20/10/2014;;;;;;
16091;fournisseur_12;1;A00;usine_2;-;Speedshop;06/05/2014;2;25;100;10/03/2014;07/04/2014;100;23/04/2014;07/04/2014;10000,00%;23/04/2014;07/04/2014;Lot3_Released;24/04/2014;17/04/2014;NMF EUROPA;30/04/2014;05/05/2014;;;PE;;;09/05/2014;2;24/04/2014;09/05/2014;12/05/2014;2;0;06/05/2014;03/06/2014;Stock disponible;;03/04/2014;03/06/2014;;;;;;
29599;fournisseur_15;1;A01;;-;Standard;;5;80;0;;;0;;;0,00%;;;Lot2_Bon pour appro matière;;;;;;;;CSA;;;;;31/12/2020;31/12/2020;;;;25/08/2016;;Annulée;;;01/09/2016;;;;;;
31282;fournisseur_15;1;A00;usine_2;-;Speedshop;20/05/2016;5;60;0;;;0;;;10000,00%;10/06/2016;10/06/2016;Lot3_Released;20/06/2016;20/06/2016;NMF;28/06/2016;;;;CSA;;;04/07/2016;1;04/07/2016;05/07/2016;05/07/2016;1;;04/07/2016;13/07/2016;Stock disponible;;;11/07/2016;1;;29/06/2016;;;
