id_reference	type_reference	designation	programme	code_filiere	coeff_avion	longueur_piece_brut_mm	largeur_piece_brut_mm	epaisseur_brut_mm	debit_mm2	magasin	date_reception_OMP	date_besoin_client	date_transmission_proc	livrable	constituant	famille_code_filiere	norm_mat_inge	norm_mat_fab	indice_manufacturing	codes_protections	avion_impacte_pp	complexite_piece_pp	priorite_pp	indice_client_pp	classe_piece_ref_pp	procedes_speciaux_ind	cms_mat_pp	fournisseur_cmde	rang_appro	indice_client	usine	priorite	type_cycle	date_emission_commande	quantite_commande	cycle_negocie	date_prev_livraison_outillage	date_reelle_livraison_outillage	date_prev_livraison_prog	date_reelle_livraison_prog	date_prev_livraison_indus	date_reelle_livraison_indus	type_lot	date_prev_fin_usinage	date_reelle_fin_usinage	lieu_TS	date_prev_fin_TS	date_reelle_fin_TS	date_prev_reception_QI_fournisseur	date_reelle_reception_QI_fournisseur	lieu_equipement	date_prev_fin_equipement	date_reelle_fin_equipement	date_expedition	quantite_expediee	date_livraison_contractuelle	date_livraison_previsionnelle_S	date_reception_effective	quantite_receptionnee	ecart_commande	date_livraison_contractuelle_initiale	date_liberation	etat_reference	date_creation_nomenclature_appro	date_reception_matiere_fournisseur	date_liberation_previsionelle	quantite_liberee	fournisseur_achat	indice_client	autonomie_matiere	autonomie_quincaillerie	quantite_FAI	type_cycle_achat	cycle_fil_rouge_1ere_commande	cycle_fil_rouge_recommande	NRC_fil_rouge_total	RC_fil_rouge	cycle_standard_1ere_commande	cycle_standard_recommande	NRC_standard_total	RC_standard	devise	date_affectation
15081	PE	FRAME FS379 38 58, FWD LWR PANEL, LAT	programme_2	code_filiere_2	1	NA	NA	1.422399998	NA	magasin_14	07/11/2013	17/02/2014	04/04/2014	FALSE	FALSE	famille_code_filiere_1	AMS-QQ-A-250/4	AMS-QQ-A-250/4	C.3	NA	P2_MSN1	Medium	P0	B	2	-	B0QQA2504A0-02	fournisseur_11	3	B00	usine_2	NA	Speedshop	24/06/2014	4	53	17/03/2014	28/02/2014	20/02/2014	12/02/2014	NA	07/04/2014	Lot3_Released	18/08/2014	22/08/2014	HYDE	01/09/2014	NA	NA	NA	NA	NA	NA	NA	1	04/09/2014	18/09/2014	08/09/2014	1	3	23/06/2014	08/09/2014	Stock disponible	NA	NA	NA	NA	fournisseur_11	B00	FALSE	FALSE	6	Speedshop	53	53	0.256066908	0.010584914	106	106	0.170711272	0.005688967	devise_2	02/01/2014
15081	PE	FRAME FS379 38 58, FWD LWR PANEL, LAT	programme_2	code_filiere_2	1	NA	NA	1.422399998	NA	magasin_14	07/11/2013	17/02/2014	04/04/2014	FALSE	FALSE	famille_code_filiere_1	AMS-QQ-A-250/4	AMS-QQ-A-250/4	C.3	NA	P2_MSN1	Medium	P0	B	2	-	B0QQA2504A0-02	fournisseur_11	1	B00	usine_2	NA	Speedshop	14/05/2014	6	53	17/03/2014	28/02/2014	20/02/2014	12/02/2014	NA	07/04/2014	Lot3_Released	17/04/2014	16/04/2014	AEROLIA	01/05/2014	NA	NA	NA	NA	NA	NA	NA	NA	23/06/2014	16/05/2014	15/05/2014	1	5	23/06/2014	20/05/2014	Stock disponible	NA	NA	NA	NA	fournisseur_11	B00	FALSE	FALSE	6	Speedshop	53	53	0.256066908	0.010584914	106	106	0.170711272	0.005688967	devise_2	02/01/2014
15081	PE	FRAME FS379 38 58, FWD LWR PANEL, LAT	programme_2	code_filiere_2	1	NA	NA	1.422399998	NA	magasin_14	07/11/2013	17/02/2014	04/04/2014	FALSE	FALSE	famille_code_filiere_1	AMS-QQ-A-250/4	AMS-QQ-A-250/4	C.3	NA	P2_MSN1	Medium	P0	B	2	-	B0QQA2504A0-02	fournisseur_11	4	B00	usine_2	NA	Speedshop	24/06/2014	3	53	17/03/2014	28/02/2014	20/02/2014	12/02/2014	NA	07/04/2014	Lot3_Released	18/08/2014	22/08/2014	HYDE	01/09/2014	15/09/2014	NA	NA	NA	NA	NA	09/10/2014	1	04/09/2014	10/10/2014	10/10/2014	1	2	23/06/2014	10/10/2014	Stock disponible	NA	NA	NA	NA	fournisseur_11	B00	FALSE	FALSE	6	Speedshop	53	53	0.256066908	0.010584914	106	106	0.170711272	0.005688967	devise_2	02/01/2014
15081	PE	FRAME FS379 38 58, FWD LWR PANEL, LAT	programme_2	code_filiere_2	1	NA	NA	1.422399998	NA	magasin_14	07/11/2013	17/02/2014	04/04/2014	FALSE	FALSE	famille_code_filiere_1	AMS-QQ-A-250/4	AMS-QQ-A-250/4	C.3	NA	P2_MSN1	Medium	P0	B	2	-	B0QQA2504A0-02	fournisseur_11	5	B00	usine_2	NA	Speedshop	24/06/2014	2	53	17/03/2014	28/02/2014	20/02/2014	12/02/2014	NA	07/04/2014	Lot3_Released	18/08/2014	22/08/2014	HYDE	NA	NA	NA	NA	NA	NA	NA	06/11/2014	2	31/10/2014	07/11/2014	13/11/2014	2	0	23/06/2014	17/11/2014	Stock disponible	NA	NA	NA	NA	fournisseur_11	B00	FALSE	FALSE	6	Speedshop	53	53	0.256066908	0.010584914	106	106	0.170711272	0.005688967	devise_2	02/01/2014
15082	PE	FRAME FS401 TO FS417	programme_2	code_filiere_6	2	NA	NA	38.09999847	NA	magasin_14	02/04/2014	12/12/2013	02/04/2014	FALSE	FALSE	famille_code_filiere_4	BAMS516-003	BAMS516-003	B.4	NA	P2_MSN1	Medium	P0	B	2	-	B0BAMS516003K4-02	fournisseur_12	1	B00	usine_2	NA	Speedshop	27/05/2014	1	55	14/01/2014	14/01/2014	09/01/2014	09/01/2014	14/01/2014	31/01/2014	Lot3_Released	26/05/2014	18/06/2014	NMF EUROPA	NA	NA	NA	NA	NA	NA	NA	30/07/2014	1	02/07/2014	01/08/2014	31/07/2014	1	0	02/07/2014	05/08/2014	Stock disponible	NA	05/02/2014	05/08/2014	NA	fournisseur_12	B00	FALSE	FALSE	6	Speedshop	55	30	0.084540425	0.054088392	110	60	0.084540425	0.011803051	devise_2	19/05/2014
15084	PE	ANGLE	programme_2	code_filiere_10	11	NA	NA	1.600200057	NA	magasin_13	17/12/2013	04/02/2014	19/12/2013	FALSE	FALSE	famille_code_filiere_1	AMS-QQ-A-250/4	AMS-QQ-A-250/4	A.3	NA	P2_MSN1	Medium	P0	B	2	144-005	B0QQA2504A0-03	fournisseur_11	1	B00	usine_2	NA	Speedshop	11/04/2014	55	36	NA	NA	NA	NA	03/03/2014	03/03/2014	Lot3_Released	02/04/2014	12/03/2014	HYDE	16/04/2014	16/04/2014	NA	NA	NA	NA	NA	24/04/2014	NA	18/04/2014	28/04/2014	28/04/2014	13	42	24/02/2014	29/04/2014	Stock disponible	NA	11/12/2013	NA	NA	fournisseur_11	B00	FALSE	FALSE	5	Speedshop	36	NA	0.019180109	8.14305e-4	72	NA	0.012786739	4.07153e-4	devise_2	03/01/2014
15084	PE	ANGLE	programme_2	code_filiere_10	11	NA	NA	1.600200057	NA	magasin_13	17/12/2013	04/02/2014	19/12/2013	FALSE	FALSE	famille_code_filiere_1	AMS-QQ-A-250/4	AMS-QQ-A-250/4	A.3	NA	P2_MSN1	Medium	P0	B	2	144-005	B0QQA2504A0-03	fournisseur_11	2	B00	usine_2	NA	Speedshop	11/04/2014	42	36	NA	NA	NA	NA	NA	NA	Lot3_Released	02/04/2014	NA	NA	NA	NA	NA	NA	NA	NA	NA	30/04/2014	55	18/04/2014	28/04/2014	02/05/2014	42	0	24/02/2014	02/05/2014	Stock disponible	NA	NA	NA	NA	fournisseur_11	B00	FALSE	FALSE	5	Speedshop	36	NA	0.019180109	8.14305e-4	72	NA	0.012786739	4.07153e-4	devise_2	03/01/2014
15085	PE	ANGLE	programme_2	code_filiere_10	11	NA	NA	1.600200057	NA	magasin_13	17/12/2013	04/02/2014	19/12/2013	FALSE	FALSE	famille_code_filiere_1	AMS-QQ-A-250/4	AMS-QQ-A-250/4	A.3	NA	P2_MSN1	Medium	P0	B	2	144-005	B0QQA2504A0-03	fournisseur_11	1	B00	usine_2	NA	Speedshop	11/04/2014	55	36	NA	NA	NA	NA	03/03/2014	03/03/2014	Lot3_Released	02/04/2014	12/03/2014	HYDE	16/04/2014	16/04/2014	NA	NA	NA	NA	NA	25/04/2014	55	04/04/2014	28/04/2014	28/04/2014	13	42	24/02/2014	29/04/2014	Stock disponible	NA	11/12/2013	NA	NA	fournisseur_11	B00	FALSE	FALSE	5	Speedshop	36	NA	0.019180109	8.14305e-4	72	NA	0.012786739	4.07153e-4	devise_2	03/01/2014
15085	PE	ANGLE	programme_2	code_filiere_10	11	NA	NA	1.600200057	NA	magasin_13	17/12/2013	04/02/2014	19/12/2013	FALSE	FALSE	famille_code_filiere_1	AMS-QQ-A-250/4	AMS-QQ-A-250/4	A.3	NA	P2_MSN1	Medium	P0	B	2	144-005	B0QQA2504A0-03	fournisseur_11	2	B00	usine_2	NA	Speedshop	11/04/2014	42	36	NA	NA	NA	NA	NA	NA	Lot3_Released	02/04/2014	NA	NA	NA	NA	NA	NA	NA	NA	NA	30/04/2014	55	04/04/2014	28/04/2014	02/05/2014	42	0	24/02/2014	05/05/2014	Stock disponible	NA	NA	NA	NA	fournisseur_11	B00	FALSE	FALSE	5	Speedshop	36	NA	0.019180109	8.14305e-4	72	NA	0.012786739	4.07153e-4	devise_2	03/01/2014
15086	PE	FRAME DOUBLER, STGR 18 FS 833	programme_2	code_filiere_10	1	NA	NA	1.422399998	NA	magasin_13	19/12/2013	21/01/2014	20/12/2013	FALSE	FALSE	famille_code_filiere_1	AMS-QQ-A-250/4	AMS-QQ-A-250/4	A.3	NA	P2_MSN1	Medium	P0	B	2	144-005	B0QQA2504A0-02	fournisseur_11	1	B00	usine_2	NA	Speedshop	11/04/2014	5	36	NA	NA	NA	NA	08/01/2014	03/03/2014	Lot3_Released	07/04/2014	21/03/2014	HYDE	21/04/2014	NA	NA	NA	NA	NA	NA	24/04/2014	NA	09/04/2014	30/04/2014	28/04/2014	5	0	24/02/2014	29/04/2014	Stock disponible	NA	14/03/2014	NA	NA	fournisseur_11	B00	FALSE	FALSE	5	Speedshop	36	NA	0.019180109	0.001487308	72	NA	0.012786739	7.43654e-4	devise_2	03/01/2014
15088	PE	FRAME FS813+36,AFT UPPER PANEL, SHEET M	programme_2	code_filiere_6	2	NA	NA	38.09999847	NA	magasin_14	08/11/2013	17/12/2013	08/04/2014	FALSE	FALSE	famille_code_filiere_4	BAMS516-003	BAMS516-003	E5	NA	P2_MSN1	NA	P0	B	2	-	B0BAMS516003K4-07	fournisseur_20	2	B00	usine_1	NA	Speedshop	09/05/2014	4	NA	06/05/2014	06/05/2014	07/05/2014	06/05/2014	08/05/2014	07/05/2014	Lot3_Released	10/05/2014	07/05/2014	AMF	23/05/2014	19/05/2014	NA	NA	on site	NA	NA	26/05/2014	1	03/06/2014	30/05/2014	30/05/2014	1	3	03/06/2014	11/06/2014	Stock disponible	NA	02/05/2014	NA	NA	fournisseur_9	B00	FALSE	FALSE	4	Speedshop	40	40	0.030193009	0.074459583	80	80	0.024154407	0.051241914	devise_2	09/04/2014
15088	PE	FRAME FS813+36,AFT UPPER PANEL, SHEET M	programme_2	code_filiere_6	2	NA	NA	38.09999847	NA	magasin_14	08/11/2013	17/12/2013	08/04/2014	FALSE	FALSE	famille_code_filiere_4	BAMS516-003	BAMS516-003	E5	NA	P2_MSN1	NA	P0	B	2	-	B0BAMS516003K4-07	fournisseur_20	2	B00	usine_1	NA	Speedshop	09/05/2014	4	NA	06/05/2014	06/05/2014	07/05/2014	06/05/2014	08/05/2014	07/05/2014	Lot3_Released	10/05/2014	07/05/2014	AMF	23/05/2014	19/05/2014	NA	NA	on site	NA	NA	26/05/2014	1	03/06/2014	30/05/2014	30/05/2014	1	3	03/06/2014	11/06/2014	Stock disponible	NA	02/05/2014	NA	NA	fournisseur_20	B00	FALSE	FALSE	4	Speedshop	30	30	0.126165261	0.018536847	60	60	0.126165261	0.018536847	devise_2	18/04/2014
15088	PE	FRAME FS813+36,AFT UPPER PANEL, SHEET M	programme_2	code_filiere_6	2	NA	NA	38.09999847	NA	magasin_14	08/11/2013	17/12/2013	08/04/2014	FALSE	FALSE	famille_code_filiere_4	BAMS516-003	BAMS516-003	E5	NA	P2_MSN1	NA	P0	B	2	-	B0BAMS516003K4-07	fournisseur_9	2	B00	usine_1	NA	Speedshop	14/05/2014	2	40	18/09/2014	18/09/2014	17/09/2014	18/09/2014	18/09/2014	18/09/2014	Lot3_Released	22/09/2014	22/09/2014	HCL	02/10/2014	01/10/2014	NA	NA	NA	NA	NA	09/10/2014	2	08/10/2014	17/10/2014	14/10/2014	2	0	05/06/2014	14/10/2014	Stock disponible	NA	15/09/2014	21/10/2014	NA	fournisseur_9	B00	FALSE	FALSE	4	Speedshop	40	40	0.030193009	0.074459583	80	80	0.024154407	0.051241914	devise_2	09/04/2014
15088	PE	FRAME FS813+36,AFT UPPER PANEL, SHEET M	programme_2	code_filiere_6	2	NA	NA	38.09999847	NA	magasin_14	08/11/2013	17/12/2013	08/04/2014	FALSE	FALSE	famille_code_filiere_4	BAMS516-003	BAMS516-003	E5	NA	P2_MSN1	NA	P0	B	2	-	B0BAMS516003K4-07	fournisseur_20	1	B00	usine_1	NA	Speedshop	09/05/2014	4	NA	06/05/2014	06/05/2014	07/05/2014	06/05/2014	08/05/2014	07/05/2014	Lot3_Released	10/05/2014	07/05/2014	AMF	23/05/2014	23/05/2014	NA	NA	on site	NA	NA	23/05/2014	3	03/06/2014	28/05/2014	30/05/2014	3	1	03/06/2014	02/06/2014	Stock disponible	NA	02/05/2014	NA	NA	fournisseur_20	B00	FALSE	FALSE	4	Speedshop	30	30	0.126165261	0.018536847	60	60	0.126165261	0.018536847	devise_2	18/04/2014
15088	PE	FRAME FS813+36,AFT UPPER PANEL, SHEET M	programme_2	code_filiere_6	2	NA	NA	38.09999847	NA	magasin_14	08/11/2013	17/12/2013	08/04/2014	FALSE	FALSE	famille_code_filiere_4	BAMS516-003	BAMS516-003	E5	NA	P2_MSN1	NA	P0	B	2	-	B0BAMS516003K4-07	fournisseur_20	1	B00	usine_1	NA	Speedshop	09/05/2014	4	NA	06/05/2014	06/05/2014	07/05/2014	06/05/2014	08/05/2014	07/05/2014	Lot3_Released	10/05/2014	07/05/2014	AMF	23/05/2014	23/05/2014	NA	NA	on site	NA	NA	23/05/2014	3	03/06/2014	28/05/2014	30/05/2014	3	1	03/06/2014	02/06/2014	Stock disponible	NA	02/05/2014	NA	NA	fournisseur_9	B00	FALSE	FALSE	4	Speedshop	40	40	0.030193009	0.074459583	80	80	0.024154407	0.051241914	devise_2	09/04/2014
15088	PE	FRAME FS813+36,AFT UPPER PANEL, SHEET M	programme_2	code_filiere_6	2	NA	NA	38.09999847	NA	magasin_14	08/11/2013	17/12/2013	08/04/2014	FALSE	FALSE	famille_code_filiere_4	BAMS516-003	BAMS516-003	E5	NA	P2_MSN1	NA	P0	B	2	-	B0BAMS516003K4-07	fournisseur_9	1	B00	usine_1	NA	Speedshop	14/05/2014	4	40	NA	NA	15/05/2014	06/05/2014	06/05/2014	06/05/2014	Lot3_Released	30/05/2014	10/06/2014	HCL	03/06/2014	13/06/2014	NA	NA	NA	NA	NA	16/06/2014	4	05/06/2014	16/06/2014	16/06/2014	2	2	05/06/2014	17/06/2014	Stock disponible	NA	25/04/2014	17/06/2014	NA	fournisseur_20	B00	FALSE	FALSE	4	Speedshop	30	30	0.126165261	0.018536847	60	60	0.126165261	0.018536847	devise_2	18/04/2014
15088	PE	FRAME FS813+36,AFT UPPER PANEL, SHEET M	programme_2	code_filiere_6	2	NA	NA	38.09999847	NA	magasin_14	08/11/2013	17/12/2013	08/04/2014	FALSE	FALSE	famille_code_filiere_4	BAMS516-003	BAMS516-003	E5	NA	P2_MSN1	NA	P0	B	2	-	B0BAMS516003K4-07	fournisseur_9	1	B00	usine_1	NA	Speedshop	14/05/2014	4	40	NA	NA	15/05/2014	06/05/2014	06/05/2014	06/05/2014	Lot3_Released	30/05/2014	10/06/2014	HCL	03/06/2014	13/06/2014	NA	NA	NA	NA	NA	16/06/2014	4	05/06/2014	16/06/2014	16/06/2014	2	2	05/06/2014	17/06/2014	Stock disponible	NA	25/04/2014	17/06/2014	NA	fournisseur_9	B00	FALSE	FALSE	4	Speedshop	40	40	0.030193009	0.074459583	80	80	0.024154407	0.051241914	devise_2	09/04/2014
15089	PE	FRAME FS489, FWD UPPER PANEL	programme_2	code_filiere_6	1	NA	NA	38.09999847	NA	magasin_14	13/11/2013	13/12/2013	08/04/2014	FALSE	FALSE	famille_code_filiere_4	BAMS516-003	BAMS516-003	F3	NA	P2_MSN1	NA	P0	B	2	144-005	B0BAMS516003K4-09	fournisseur_9	1	B00	usine_1	NA	Speedshop	13/05/2014	2	40	NA	NA	16/05/2014	07/05/2014	07/05/2014	07/05/2014	Lot3_Released	02/06/2014	02/06/2014	HCL	05/06/2014	13/06/2014	NA	NA	NA	NA	NA	16/06/2014	2	05/06/2014	16/06/2014	16/06/2014	2	0	05/06/2014	18/06/2014	Stock disponible	NA	25/04/2014	18/06/2014	NA	fournisseur_9	B00	FALSE	FALSE	2	Speedshop	40	40	0.030193009	0.074459583	80	80	0.024154407	0.051241914	devise_2	09/04/2014
15090	PE	FRAME FS609.4, AFT UPPER PANEL, SHEET ME	programme_2	code_filiere_6	1	NA	NA	38.09999847	741201	magasin_14	08/11/2013	17/12/2013	08/04/2014	FALSE	FALSE	famille_code_filiere_4	BAMS516-003	BAMS516-003	E3	NA	P2_MSN1	NA	P0	B	2	-	B0BAMS516003K4-07	fournisseur_9	1	B00	usine_1	NA	Speedshop	13/05/2014	2	40	NA	NA	12/05/2014	01/05/2014	12/05/2014	01/05/2014	Lot3_Released	19/05/2014	19/05/2014	HCL	23/05/2014	NA	NA	NA	NA	NA	NA	19/06/2014	2	20/05/2014	28/05/2014	04/06/2014	2	0	05/06/2014	05/06/2014	Stock disponible	NA	25/04/2014	05/06/2014	NA	fournisseur_9	B00	FALSE	FALSE	2	Speedshop	40	40	0.030193009	0.068763068	80	80	0.024154407	0.049931688	devise_2	09/04/2014
15092	PE	FRAME FS654.5, AFT UPPER PANEL, SHEET ME	programme_2	code_filiere_6	1	NA	NA	38.09999847	741201	magasin_14	08/11/2013	17/12/2013	08/04/2014	FALSE	FALSE	famille_code_filiere_4	BAMS516-003	BAMS516-003	E2	NA	P2_MSN1	NA	P0	B	2	-	B0BAMS516003K4-07	fournisseur_9	1	B00	usine_1	NA	Speedshop	13/05/2014	2	40	NA	NA	14/05/2014	02/05/2014	NA	NA	Lot3_Released	27/05/2014	27/05/2014	NA	30/05/2014	NA	NA	NA	NA	NA	NA	30/05/2014	2	20/05/2014	04/06/2014	04/06/2014	2	0	05/06/2014	11/06/2014	Stock disponible	NA	25/04/2014	11/06/2014	NA	fournisseur_9	B00	FALSE	FALSE	2	Speedshop	40	40	0.030193009	0.074897532	80	80	0.024154407	0.049931688	devise_2	09/04/2014
15099	PE	STRINGER RUN-OUT	programme_2	code_filiere_19	1	NA	NA	NA	NA	magasin_14	28/11/2013	11/03/2014	02/12/2013	FALSE	FALSE	famille_code_filiere_3	B0511039BE	AMS-QQ-A-200/11	A3	NA	P2_MSN1	NA	P0	B	2	144-005	B0511039BE	fournisseur_12	1	B00	usine_2	NA	Standard	18/02/2014	2	36	13/01/2014	13/01/2014	13/01/2014	13/01/2014	13/01/2014	13/01/2014	Lot3_Released	05/02/2014	12/03/2014	GEB	07/04/2014	31/03/2014	NA	NA	PE	NA	NA	01/04/2014	2	26/02/2014	04/04/2014	04/04/2014	2	0	27/01/2014	02/05/2014	Stock disponible	NA	07/01/2014	02/05/2014	NA	fournisseur_12	B00	FALSE	FALSE	2	Standard	36	36	0.019670745	0.004386204	72	72	0.019670745	0.004386138	devise_2	04/12/2013
15100	PE	STRINGER RUN-OUT	programme_2	code_filiere_19	1	NA	NA	NA	NA	magasin_14	28/11/2013	11/03/2014	02/12/2013	FALSE	FALSE	famille_code_filiere_3	B0511039BE	AMS-QQ-A-200/11	A4	NA	P2_MSN1	NA	P0	B	2	144-005	B0511039BE	fournisseur_12	1	B00	usine_2	NA	Standard	18/02/2014	2	36	18/12/2013	13/01/2014	20/12/2013	13/01/2014	20/12/2013	13/01/2014	Lot3_Released	05/02/2014	11/03/2014	GEB	27/03/2014	27/03/2014	NA	NA	PE	NA	NA	28/03/2014	2	26/02/2014	04/04/2014	11/04/2014	2	0	27/01/2014	16/04/2014	Stock disponible	NA	07/01/2014	16/04/2014	NA	fournisseur_12	B00	FALSE	FALSE	2	Standard	36	36	0.019670745	0.004386204	72	72	0.019670745	0.004386138	devise_2	04/12/2013
15107	PE	FLOOR SILL	programme_2	code_filiere_16	1	NA	NA	25.39999962	NA	magasin_13	23/12/2013	21/01/2014	30/12/2013	FALSE	FALSE	famille_code_filiere_4	AMS-QQ-A-250/12	AMS-QQ-A-250/12	A4	NA	P2_MSN1	NA	P0	B	2	144-005	B0QQA25012I4-01	fournisseur_12	2	B00	usine_1	NA	Speedshop	14/03/2014	1	35	20/01/2014	12/03/2014	20/01/2014	12/03/2014	20/01/2014	12/03/2014	Lot3_Released	27/02/2014	08/04/2014	NMF EUROPA	11/03/2014	NA	NA	NA	PE	NA	NA	09/05/2014	4	16/04/2014	12/05/2014	13/05/2014	4	-3	19/02/2014	16/05/2014	Stock disponible	NA	12/02/2014	16/05/2014	NA	fournisseur_12	B00	FALSE	FALSE	5	Speedshop	35	35	0.060114281	0.008189703	70	70	0.060114281	0.00349469	devise_2	31/12/2013
15107	PE	FLOOR SILL	programme_2	code_filiere_16	1	NA	NA	25.39999962	NA	magasin_13	23/12/2013	21/01/2014	30/12/2013	FALSE	FALSE	famille_code_filiere_4	AMS-QQ-A-250/12	AMS-QQ-A-250/12	A4	NA	P2_MSN1	NA	P0	B	2	144-005	B0QQA25012I4-01	fournisseur_12	1	B00	usine_1	NA	Speedshop	14/03/2014	5	35	20/01/2014	12/03/2014	20/01/2014	12/03/2014	20/01/2014	12/03/2014	Lot3_Released	27/02/2014	08/04/2014	NMF EUROPA	11/03/2014	NA	NA	NA	PE	NA	NA	09/05/2014	4	16/04/2014	12/05/2014	13/05/2014	4	1	19/02/2014	16/05/2014	Stock disponible	NA	12/02/2014	16/05/2014	NA	fournisseur_12	B00	FALSE	FALSE	5	Speedshop	35	35	0.060114281	0.008189703	70	70	0.060114281	0.00349469	devise_2	31/12/2013
15111	PE	ANGLE	programme_2	code_filiere_10	2	NA	NA	1.600200057	NA	magasin_13	26/12/2013	21/01/2014	30/12/2013	FALSE	FALSE	famille_code_filiere_1	AMS-QQ-A-250/4	AMS-QQ-A-250/4	A3	NA	P2_MSN1	NA	P0	B	2	144-005	B0QQA2504A0-03	fournisseur_11	1	B00	usine_2	NA	Speedshop	11/04/2014	10	36	NA	NA	NA	NA	03/03/2014	03/03/2014	Lot3_Released	07/04/2014	10/04/2014	HYDE	21/04/2014	02/05/2014	NA	NA	NA	NA	NA	20/05/2014	NA	04/04/2014	21/05/2014	21/05/2014	10	0	24/02/2014	22/05/2014	Stock disponible	NA	11/12/2013	NA	NA	fournisseur_11	B00	FALSE	FALSE	5	Speedshop	36	NA	0.019180109	0.001012372	72	NA	0.012786739	5.06186e-4	devise_2	03/01/2014
15112	PE	ANGLE	programme_2	code_filiere_10	2	NA	NA	1.600200057	NA	magasin_13	26/12/2013	21/01/2014	30/12/2013	FALSE	FALSE	famille_code_filiere_1	AMS-QQ-A-250/4	AMS-QQ-A-250/4	A3	NA	P2_MSN1	NA	P0	B	2	144-005	B0QQA2504A0-03	fournisseur_11	1	B00	usine_2	NA	Speedshop	11/04/2014	10	36	NA	NA	NA	NA	03/03/2014	03/03/2014	Lot3_Released	02/04/2014	17/03/2014	HYDE	16/04/2014	16/04/2014	NA	NA	NA	NA	NA	30/04/2014	10	04/04/2014	28/04/2014	06/05/2014	10	0	24/02/2014	06/05/2014	Stock disponible	NA	11/12/2013	NA	NA	fournisseur_11	B00	FALSE	FALSE	5	Speedshop	36	NA	0.019180109	0.001012372	72	NA	0.012786739	5.06186e-4	devise_2	03/01/2014
15116	PE	ANGLE	programme_2	code_filiere_10	1	NA	127	1.600200057	NA	magasin_13	03/02/2014	19/05/2014	04/02/2014	FALSE	FALSE	famille_code_filiere_1	AMS-QQ-A-250/4	AMS-QQ-A-250/4	B.1	NA	P2_MSN1	Medium	P0	B	2	-	B0QQA2504A0-03	fournisseur_11	1	B00	usine_2	NA	Standard	10/04/2014	5	43	NA	NA	NA	NA	06/03/2014	03/03/2014	Lot3_Released	02/04/2014	18/03/2014	HYDE	16/04/2014	07/04/2014	NA	NA	NA	NA	NA	24/04/2014	1	18/04/2014	28/04/2014	06/05/2014	5	0	09/04/2014	07/05/2014	Stock disponible	NA	11/12/2013	NA	NA	fournisseur_11	A00	FALSE	FALSE	5	Standard	36	36	0.019180109	0.001315811	72	72	0.012786739	6.57906e-4	devise_2	07/02/2014
15117	PE	ANGLE	programme_2	code_filiere_10	1	NA	NA	1.600200057	NA	magasin_13	04/02/2014	18/04/2014	11/02/2014	FALSE	FALSE	famille_code_filiere_1	AMS-QQ-A-250/4	AMS-QQ-A-250/4	A.3	NA	P2_MSN1	Medium	P0	B	2	-	B0QQA2504A0-03	fournisseur_11	1	B00	usine_2	NA	Standard	11/04/2014	5	43	NA	NA	NA	NA	03/03/2014	03/03/2014	Lot3_Released	02/04/2014	12/03/2014	HYDE	16/04/2014	16/04/2014	NA	NA	NA	NA	NA	25/04/2014	5	18/04/2014	28/04/2014	28/04/2014	5	0	10/04/2014	30/04/2014	Stock disponible	NA	11/12/2013	NA	NA	fournisseur_11	B00	FALSE	FALSE	5	Standard	36	36	0.019180109	0.00123746	72	72	0.012786739	6.18806e-4	devise_2	11/02/2014
15118	PE	ANGLE	programme_2	code_filiere_10	1	NA	NA	1.600200057	NA	magasin_13	04/02/2014	18/04/2014	11/02/2014	FALSE	FALSE	famille_code_filiere_1	AMS-QQ-A-250/4	AMS-QQ-A-250/4	A.3	NA	P2_MSN1	Medium	P0	B	2	-	B0QQA2504A0-03	fournisseur_11	1	B00	usine_2	NA	Standard	11/04/2014	5	43	NA	NA	NA	NA	03/03/2014	03/03/2014	Lot3_Released	02/04/2014	12/03/2014	HYDE	16/04/2014	16/04/2014	NA	NA	NA	NA	NA	30/04/2014	5	18/04/2014	28/04/2014	02/05/2014	5	0	10/04/2014	05/05/2014	Stock disponible	NA	11/12/2013	NA	NA	fournisseur_11	B00	FALSE	FALSE	5	Standard	36	36	0.019180109	0.00123746	72	72	0.012786739	6.18806e-4	devise_2	11/02/2014
15119	PE	ANGLE	programme_2	code_filiere_6	1	NA	NA	76.19999695	NA	magasin_13	05/02/2014	14/03/2014	11/02/2014	FALSE	FALSE	famille_code_filiere_4	AMS-QQ-A-250/12	AMS-QQ-A-250/12	A.4	NA	P2_MSN1	Medium	P0	B	2	-	B0QQA25012I6-01	fournisseur_18	1	B00	usine_1	NA	Standard	12/02/2014	2	30	27/02/2014	27/02/2014	27/02/2014	27/02/2014	03/03/2014	03/03/2014	Lot3_Released	14/03/2014	14/03/2014	AIRGRUP	08/05/2014	NA	NA	NA	NA	NA	NA	09/05/2014	2	12/05/2014	12/05/2014	14/05/2014	2	0	26/03/2014	05/06/2014	Stock disponible	NA	19/02/2014	NA	NA	fournisseur_18	B00	FALSE	FALSE	2	Speedshop	45	45	0.116095138	0.03298556	90	90	0.116095138	0.03298556	devise_2	11/02/2014
